# Type: Normal
lift_check_level|Loop in file liftlibcontrol.c near line 131|BB#11:for.cond4<header><exiting>_BB#12:for.body6_BB#13:for.inc10<latch>|14
lift_check_level|Loop in file liftlibcontrol.c near line 124|BB#2:for.cond<header><exiting>_BB#3:for.body<exiting>_BB#5:if.end_BB#6:for.inc<latch>|14
lift_ctrl_set_vals|Loop in file liftlibio.c near line 36|BB#5:for.cond1<header><exiting>_BB#6:for.body3_BB#7:for.inc9<latch>|14
lift_ctrl_set_vals|Loop in file liftlibio.c near line 30|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|4
lift_ctrl_get_vals|Loop in file liftlibio.c near line 56|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|10
lift_main|Loop in file lift.c near line 119|BB#1:while.body<header><exiting>_BB#3:if.end<latch>|1000
st_sqrtf|Loop in file st.c near line 114|BB#3:for.cond<header><exiting>_BB#4:for.body_BB#5:if.then2_BB#6:if.then7_BB#7:if.end_BB#8:if.end8_BB#9:for.inc<latch>|19
st_calc_Sum_Mean|Loop in file st.c near line 140|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|1000
st_calc_Var_Stddev|Loop in file st.c near line 149|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|1000
st_calc_LinCorrCoef|Loop in file st.c near line 161|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|1000
