# Type: Normal
fft_bit_reduct|Loop in file fft.c near line 132|BB#5:while.cond<header>_BB#6:land.rhs_BB#7:land.end<exiting>_BB#8:while.body<latch>|10
fft_bit_reduct|Loop in file fft.c near line 155|BB#16:for.cond27<header><exiting>_BB#17:for.body29_BB#18:for.inc49<latch>|512
fft_bit_reduct|Loop in file fft.c near line 185|BB#22:for.cond55<header><exiting>_BB#23:for.body57_BB#24:for.inc59<latch>|2048
fft_bit_reduct|Loop in file fft.c near line 149|BB#14:for.cond20<header><exiting>_BB#15:for.body22_BB#16:for.cond27_BB#19:for.end51_BB#20:for.inc52<latch>_BB#17:for.body29_BB#18:for.inc49|512
fft_bit_reduct|Loop in file fft.c near line 145|BB#12:while.cond17<header><exiting>_BB#13:while.body19_BB#14:for.cond20_BB#21:for.end54_BB#22:for.cond55_BB#23:for.body57_BB#24:for.inc59_BB#25:for.end60<latch>_BB#15:for.body22_BB#16:for.cond27_BB#19:for.end51_BB#20:for.inc52_BB#17:for.body29_BB#18:for.inc49|10
fft_bit_reduct|Loop in file fft.c near line 118|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:if.then_BB#4:if.end_BB#5:while.cond_BB#6:land.rhs_BB#7:land.end_BB#9:while.end_BB#10:for.inc<latch>_BB#8:while.body|1024
ndes_des|Loop in file ndes.c near line 179|BB#28:for.cond73<header><exiting>_BB#29:for.body76_BB#30:for.inc95<latch>|32
ndes_des|Loop in file ndes.c near line 165|BB#21:for.cond52<header><exiting>_BB#22:for.body55_BB#24:cond.false_BB#23:cond.true_BB#25:cond.end_BB#26:for.inc64<latch>|16
ndes_des|Loop in file ndes.c near line 158|BB#17:for.cond26<header><exiting>_BB#18:for.body29_BB#19:for.inc48<latch>|32
ndes_des|Loop in file ndes.c near line 148|BB#12:for.cond16<header><exiting>_BB#13:for.body19_BB#14:for.inc22<latch>|16
ndes_des|Loop in file ndes.c near line 141|BB#8:for.cond3<header><exiting>_BB#9:for.body5_BB#10:for.inc13<latch>|28
ndes_des|Loop in file ndes.c near line 132|BB#2:for.cond<header><exiting>_BB#3:for.body_BB#4:for.inc<latch>|31
ndes_ks|Loop in file ndes.c near line 359|BB#11:for.cond20<header><exiting>_BB#12:for.body22_BB#13:for.inc53<latch>|16
ndes_ks|Loop in file ndes.c near line 350|BB#6:for.cond<header><exiting>_BB#7:for.body_BB#8:for.inc<latch>|2
ndes_cyfun|Loop in file ndes.c near line 328|BB#13:for.cond84<header><exiting>_BB#14:for.body87_BB#15:for.inc89<latch>|32
ndes_cyfun|Loop in file ndes.c near line 315|BB#9:for.cond53<header><exiting>_BB#10:for.body56_BB#11:for.inc81<latch>|8
ndes_cyfun|Loop in file ndes.c near line 305|BB#5:for.cond40<header><exiting>_BB#6:for.body42_BB#7:for.inc50<latch>|4
ndes_cyfun|Loop in file ndes.c near line 293|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|16
