# Type: Normal
lift_check_level|Loop in file liftlibcontrol.c near line 131|BB#11:for.cond4<header><exiting>_BB#12:for.body6_BB#13:for.inc10<latch>|14
lift_check_level|Loop in file liftlibcontrol.c near line 124|BB#2:for.cond<header><exiting>_BB#3:for.body<exiting>_BB#5:if.end_BB#6:for.inc<latch>|14
lift_ctrl_set_vals|Loop in file liftlibio.c near line 36|BB#5:for.cond1<header><exiting>_BB#6:for.body3_BB#7:for.inc9<latch>|14
lift_ctrl_set_vals|Loop in file liftlibio.c near line 30|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|4
lift_ctrl_get_vals|Loop in file liftlibio.c near line 56|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|10
lift_main|Loop in file lift.c near line 119|BB#1:while.body<header><exiting>_BB#3:if.end<latch>|1000
lms_calc|Loop in file lms.c near line 127|BB#9:for.cond16<header><exiting>_BB#10:for.body18_BB#11:for.inc22<latch>|21
lms_calc|Loop in file lms.c near line 121|BB#5:for.cond6<header><exiting>_BB#6:for.body8_BB#7:for.inc12<latch>|21
lms_calc|Loop in file lms.c near line 113|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|20
lms_main|Loop in file lms.c near line 144|BB#5:for.cond2<header><exiting>_BB#6:for.body4_BB#7:for.inc9<latch>|201
lms_main|Loop in file lms.c near line 139|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:for.inc<latch>|21
