# Type: Normal
cjpeg_wrbmp_finish_output_bmp|Loop in file cjpeg_wrbmp.c near line 120|BB#1:for.cond<header><exiting>_BB#2:for.body_BB#3:if.then_BB#4:if.end_BB#5:for.inc<latch>|30
cjpeg_wrbmp_write_colormap|Loop in file cjpeg_wrbmp.c near line 174|BB#18:for.cond37<header><exiting>_BB#19:for.body40_BB#20:if.then46_BB#21:if.end48_BB#22:for.inc49<latch>|256
cjpeg_wrbmp_write_colormap|Loop in file cjpeg_wrbmp.c near line 186|BB#25:for.cond53<header><exiting>_BB#26:for.body56_BB#27:if.then62_BB#28:if.end64_BB#29:for.inc65<latch>|512
cjpeg_wrbmp_write_colormap|Loop in file cjpeg_wrbmp.c near line 144|BB#3:for.cond<header><exiting>_BB#4:for.body_BB#5:if.then12_BB#6:if.end_BB#7:for.inc<latch>|256
cjpeg_wrbmp_write_colormap|Loop in file cjpeg_wrbmp.c near line 158|BB#10:for.cond14<header><exiting>_BB#11:for.body17_BB#12:if.then29_BB#13:if.end31_BB#14:for.inc32<latch>|256
ludcmp_test|Loop in file ludcmp.c near line 155|BB#38:for.cond86<header><exiting>_BB#39:for.body88_BB#40:for.inc93<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 151|BB#36:for.cond81<header><exiting>_BB#37:for.body83_BB#38:for.cond86_BB#39:for.body88_BB#40:for.inc93_BB#41:for.end95_BB#42:for.inc100<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 142|BB#30:for.cond62<header><exiting>_BB#31:for.body64_BB#32:for.inc69<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 138|BB#28:for.cond58<header><exiting>_BB#29:for.body60_BB#30:for.cond62_BB#31:for.body64_BB#32:for.inc69_BB#33:for.end71_BB#34:for.inc73<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 128|BB#20:for.cond36<header><exiting>_BB#21:for.body38_BB#22:for.inc45<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 124|BB#18:for.cond30<header><exiting>_BB#19:for.body32_BB#20:for.cond36_BB#21:for.body38_BB#22:for.inc45_BB#23:for.end47_BB#24:for.inc51<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 116|BB#11:for.cond14<header><exiting>_BB#12:for.body16_BB#13:for.inc<latch>|4
ludcmp_test|Loop in file ludcmp.c near line 111|BB#8:for.cond7<header><exiting>_BB#9:for.body9_BB#10:if.then13_BB#11:for.cond14_BB#12:for.body16_BB#13:for.inc_BB#14:for.end_BB#15:if.end21_BB#16:for.inc26<latch>|5
ludcmp_test|Loop in file ludcmp.c near line 106|BB#4:for.cond<header><exiting>_BB#5:for.body<exiting>_BB#7:if.end6_BB#8:for.cond7_BB#9:for.body9_BB#10:if.then13_BB#11:for.cond14_BB#12:for.body16_BB#13:for.inc_BB#14:for.end_BB#15:if.end21_BB#16:for.inc26_BB#17:for.end28_BB#18:for.cond30_BB#19:for.body32_BB#20:for.cond36_BB#21:for.body38_BB#22:for.inc45_BB#23:for.end47_BB#24:for.inc51_BB#25:for.end53_BB#26:for.inc54<latch>|5
